difficulty,gradeIndex,route_id,cragSlug,cragName,sector_id,athletic,endurance,crimpy,cruxy,sloper,technical,vertical,slab,overhang,roof,sectorSlug,zlaggableSlug,max_style,style,max_steepness,steepness,zlaggableName,grade_dev,soft_sum,hard_sum,amount_ascents,grade_dev_name,dev,soft_dev,hard_dev
6a,16,32891,l-orto,L'Orto,32885,0,0,1,1,0,1,1,0,0,0,settore-a,spinaci,0.3333333333333333,"crimpy, cruxy, technical",1.0,vertical,Spinaci,16.0,2.0,1.0,72.0,6a,0.0,0.027777777777777776,0.013888888888888888
6a,16,32892,l-orto,L'Orto,32885,0,0,0,0,0,1,1,0,0,0,settore-a,rapa,0.429,technical,1.0,vertical,Rapa,16.0,0.0,0.0,52.0,6a,0.0,0.0,0.0
6c,21,32893,l-orto,L'Orto,32889,0,1,0,0,0,0,1,0,0,0,settore-b,carote,0.556,endurance,1.0,vertical,Carote,21.0,2.0,3.0,52.0,6c,0.0,0.038461538461538464,0.057692307692307696
6a+,17,32894,l-orto,L'Orto,32885,0,0,1,1,0,1,1,0,0,0,settore-a,lucanica,0.3333333333333333,"crimpy, cruxy, technical",1.0,vertical,Lucanica,17.0,1.0,1.0,50.0,6a+,0.0,0.02,0.02
7a,23,32895,l-orto,L'Orto,32889,0,0,1,1,0,1,1,0,0,0,settore-b,patate,0.3333333333333333,"crimpy, cruxy, technical",1.0,vertical,Patate,23.0,0.0,5.0,37.0,7a,0.0,0.0,0.13513513513513514
6a,16,32896,l-orto,L'Orto,32889,1,0,0,0,0,1,1,0,0,0,settore-b,coste,0.5,"athletic, technical",1.0,vertical,Coste,16.0,0.0,3.0,37.0,6a,0.0,0.0,0.08108108108108109
7b,25,32897,l-orto,L'Orto,32889,0,0,0,0,0,1,0,1,0,0,settore-b,nosioi,0.333,technical,0.6663336663336663,slab,Nosioi,25.0,3.0,1.0,37.0,7b,0.0,0.08108108108108109,0.02702702702702703
6c+,22,32898,l-orto,L'Orto,32889,0,0,0,0,0,1,1,0,0,0,settore-b,sedanorapa,0.4,technical,0.75,vertical,Sedanorapa,22.0,2.0,2.0,30.0,6c+,0.0,0.06666666666666667,0.06666666666666667
6a+,17,32899,l-orto,L'Orto,32889,0,0,0,0,0,1,1,1,0,0,settore-b,verza,0.667,technical,0.5,"slab, vertical",Verza,17.0,0.0,1.0,30.0,6a+,0.0,0.0,0.03333333333333333
5c,14,32900,l-orto,L'Orto,32885,0,0,0,0,0,1,0,1,0,0,settore-a,zigole,0.429,technical,1.0,slab,Zigole,14.0,0.0,0.0,26.0,5c,0.0,0.0,0.0
6c,21,32901,l-orto,L'Orto,32889,0,0,0,1,0,0,1,1,0,0,settore-b,broccoli,1.0,cruxy,0.5,"slab, vertical",Broccoli,21.0,1.0,0.0,26.0,6c,0.0,0.038461538461538464,0.0
6c,21,32902,l-orto,L'Orto,32889,0,0,0,1,0,0,1,0,0,0,settore-b,peperoncino,1.0,cruxy,0.609,vertical,Peperoncino,21.0,1.0,0.0,23.0,6c,0.0,0.043478260869565216,0.0
5b,12,32903,l-orto,L'Orto,32885,0,0,0,0,0,1,1,1,0,0,settore-a,zucchine,0.429,technical,0.5,"slab, vertical",Zucchine,12.0,1.0,1.0,20.0,5b,0.0,0.05,0.05
6a,16,32904,l-orto,L'Orto,32885,0,0,0,0,0,1,1,0,0,0,settore-a,melanzana,0.429,technical,0.6920000000000001,vertical,Melanzana,16.0,0.0,1.0,19.0,6a,0.0,0.0,0.05263157894736842
5c,14,32905,l-orto,L'Orto,32885,0,0,0,0,0,1,1,0,0,0,settore-a,raparossa,0.429,technical,0.6920000000000001,vertical,Rapa rossa,14.0,0.0,1.0,16.0,5c,0.0,0.0,0.0625
6b+,19,32906,l-orto,L'Orto,32885,0,0,0,0,0,1,1,0,0,0,settore-a,barbabietole,0.667,technical,1.0,vertical,Barbabietole,20.0,0.0,5.0,16.0,6b+,1.0,0.0,0.3125
5a,11,32907,l-orto,L'Orto,32885,0,0,0,0,0,1,0,1,0,0,settore-a,lampascioni,0.429,technical,0.667,slab,Lampascioni,11.0,0.0,2.0,16.0,5a+,0.0,0.0,0.125
6a+,17,32908,l-orto,L'Orto,32885,0,0,1,1,0,1,1,0,0,0,settore-a,scarola,0.3333333333333333,"crimpy, cruxy, technical",1.0,vertical,Scarola,17.0,0.0,2.0,15.0,6a+,0.0,0.0,0.13333333333333333
5b,12,32909,l-orto,L'Orto,32885,0,0,0,0,0,1,1,0,0,0,settore-a,rucola,0.429,technical,0.6920000000000001,vertical,Rucola,12.0,0.0,0.0,12.0,5b,0.0,0.0,0.0
5c,14,32910,l-orto,L'Orto,32885,0,0,0,0,0,1,1,0,0,0,settore-a,rapanello,0.429,technical,0.6920000000000001,vertical,Ravanello,14.0,0.0,0.0,11.0,5c,0.0,0.0,0.0
7a,23,33304,pizarra,Pizarra,33304,1,0,0,1,0,0,1,0,0,0,pizarra,gitanos,0.333,"athletic, cruxy",1.0,vertical,Gitanos,23.0,1.0,0.0,16.0,7a,0.0,0.0625,0.0
8a,29,33305,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,schizza-talon-salta-pagliaccio,0.5710000000000001,crimpy,0.75,vertical,Schizza Talon Salta Pagliaccio,29.0,0.0,1.0,10.0,8a,0.0,0.0,0.1
8b+,32,33306,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,panem-et-circensis,1.0,crimpy,1.0,vertical,Panem et Circensis,31.0,4.0,0.0,8.0,8b,-1.0,0.5,0.0
8a+,30,33307,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,schizza-talon-salta-pagliaccio-variante,0.75,crimpy,0.667,vertical,Schizza talon salta Pagliaccio variante,30.0,0.0,0.0,8.0,8a+,0.0,0.0,0.0
6c+,22,33308,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,cortito,0.48,crimpy,0.765,vertical,Cortito,22.0,0.0,0.0,5.0,6c+,0.0,0.0,0.0
7a+,24,33309,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,bibiau,0.48,crimpy,0.765,vertical,Bibiau,24.0,0.0,0.0,4.0,7a+,0.0,0.0,0.0
7c,27,33310,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,kimchi,1.0,crimpy,1.0,vertical,Kimchi,26.0,1.0,0.0,3.0,7b+,-1.0,0.3333333333333333,0.0
7c,27,33311,pizarra,Pizarra,33304,0,0,0,0,1,0,1,0,0,0,pizarra,levantate-y-pelea,1.0,sloper,0.765,vertical,Levantate y Pelea,27.0,0.0,0.0,2.0,7c,0.0,0.0,0.0
7b+,26,33312,pizarra,Pizarra,33304,0,0,1,0,0,1,1,0,1,0,pizarra,thin,0.5,"crimpy, technical",0.5,"overhang, vertical",thin,26.0,0.0,0.0,3.0,7b+,0.0,0.0,0.0
7a+,24,33313,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,n-n,0.48,crimpy,0.765,vertical,N.N.,24.0,0.0,0.0,2.0,7a+,0.0,0.0,0.0
7c+,28,33314,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,baraka,1.0,crimpy,1.0,vertical,Baraka,28.0,0.0,0.0,2.0,7c+,0.0,0.0,0.0
8b+,32,33315,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,riflessi,0.48,crimpy,0.765,vertical,Riflessi,32.0,0.0,0.0,2.0,8b+,0.0,0.0,0.0
6c+,22,33316,pizarra,Pizarra,33304,1,0,1,0,0,0,1,0,1,0,pizarra,deez,0.5,"athletic, crimpy",0.5,"overhang, vertical",Deez,21.0,1.0,0.0,3.0,6c,-1.0,0.3333333333333333,0.0
7c,27,33317,pizarra,Pizarra,33317,0,0,1,0,0,0,1,0,0,0,arco,senza-nome,0.48,crimpy,0.765,vertical,N.N.,27.0,0.0,0.0,2.0,7c,0.0,0.0,0.0
7b,25,33318,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,n-n-nop8v,0.48,crimpy,0.765,vertical,N.N.,25.0,0.0,0.0,1.0,7b,0.0,0.0,0.0
8b+,32,33319,pizarra,Pizarra,33304,0,0,1,0,0,0,1,0,0,0,pizarra,i-riflessi-del-rosso,0.48,crimpy,0.765,vertical,I riflessi del rosso,31.0,1.0,0.0,1.0,8b,-1.0,1.0,0.0
6b,18,33320,pizarra,Pizarra,33317,0,0,1,0,0,0,1,0,0,0,arco,per-un-evidente-destino,0.48,crimpy,0.765,vertical,Per un evidente destino,18.0,0.0,0.0,1.0,6b,0.0,0.0,0.0
7a+,24,33321,ranzo,Ranzo,33321,1,0,0,0,0,0,0,0,1,0,sektor-b-la-fontana-c-coel-del-negher,ippopaccio,0.2732732732732733,athletic,0.438,overhang,Ippopaccio,24.0,0.0,0.0,1.0,7a+,0.0,0.0,0.0
7b+,26,33322,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,sinfonia-di-infinito,0.5,"athletic, technical",0.5,"roof, vertical",Sinfonia di infinito,26.0,0.0,0.0,1.0,7b+,0.0,0.0,0.0
7c,27,33323,ranzo,Ranzo,33321,1,0,0,0,0,0,0,0,1,0,sektor-b-la-fontana-c-coel-del-negher,zuctirol,0.2732732732732733,athletic,0.438,overhang,Zuc Tirol,26.0,1.0,0.0,1.0,7b+,-1.0,1.0,0.0
6c+,22,33324,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,le-stanze-del-desiderio,0.5,"athletic, technical",0.5,"roof, vertical",Le Stanze del Desiderio,22.0,0.0,0.0,1.0,6c+,0.0,0.0,0.0
5c,14,33325,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,top-gam,0.5,"athletic, technical",0.5,"roof, vertical",Top Gam,14.0,0.0,0.0,1.0,5c,0.0,0.0,0.0
7c,27,33326,ranzo,Ranzo,33326,1,0,0,0,0,0,0,0,1,0,sektor-d-la-playa,la-bistecca,0.2732732732732733,athletic,0.438,overhang,La bistecca,27.0,0.0,0.0,1.0,7c,0.0,0.0,0.0
7c+,28,33327,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,3-moles,0.5,"athletic, technical",0.5,"roof, vertical",3 Moles,28.0,0.0,0.0,1.0,7c+,0.0,0.0,0.0
7b,25,33328,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,left-of-salan,0.5,"athletic, technical",0.5,"roof, vertical",N.N. (Left of Salan),25.0,0.0,0.0,1.0,7b,0.0,0.0,0.0
7c,27,33329,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,caldaia,0.5,"athletic, technical",0.5,"roof, vertical",Caldaia,27.0,0.0,0.0,1.0,7c,0.0,0.0,0.0
7c+,28,33330,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,tato-braccio,0.5,"athletic, technical",0.5,"roof, vertical",Tato braccio,29.0,0.0,1.0,1.0,8a,1.0,0.0,1.0
7c+,28,33331,ranzo,Ranzo,33331,0,0,0,1,0,1,1,0,1,0,sektor-e-la-pontera-f-islam,cane-sciolto,0.2497502497502498,"cruxy, technical",0.5,"overhang, vertical",Cane Sciolto,28.0,0.0,0.0,1.0,7c+,0.0,0.0,0.0
7a,23,33332,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,lerba-del-vicino,0.5,"athletic, technical",0.5,"roof, vertical",L'Erba del Vicino,23.0,0.0,0.0,1.0,7a,0.0,0.0,0.0
6a+,17,33333,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,cei-cei,0.5,"athletic, technical",0.5,"roof, vertical",Cei Cei,17.0,0.0,0.0,1.0,6a+,0.0,0.0,0.0
6b,18,33334,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,benazir,0.5,"athletic, technical",0.5,"roof, vertical",Benazir,18.0,0.0,0.0,1.0,6b,0.0,0.0,0.0
5b,12,33335,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,asterix,0.5,"athletic, technical",0.5,"roof, vertical",Asterix,12.0,0.0,0.0,1.0,5b,0.0,0.0,0.0
7a,23,33336,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,alibata,0.5,"athletic, technical",0.5,"roof, vertical",alibata??,23.0,0.0,0.0,1.0,7a,0.0,0.0,0.0
7c,27,33337,ranzo,Ranzo,33321,1,0,0,0,0,0,0,0,1,0,sektor-b-la-fontana-c-coel-del-negher,moaniglia,0.2732732732732733,athletic,0.438,overhang,Moaniglia,27.0,0.0,0.0,1.0,7c,0.0,0.0,0.0
6b+,19,33338,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,lessere-orpiere,0.5,"athletic, technical",0.5,"roof, vertical",L'essere orpiere,19.0,0.0,0.0,1.0,6b+,0.0,0.0,0.0
5c,14,33339,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,the-segret,0.5,"athletic, technical",0.5,"roof, vertical",The segret,14.0,0.0,0.0,1.0,5c,0.0,0.0,0.0
6b+,19,33340,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,il-farmacista,0.5,"athletic, technical",0.5,"roof, vertical",Il Farmacista,20.0,0.0,1.0,1.0,6b+,1.0,0.0,1.0
6c,21,33341,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,mago-riano,0.5,"athletic, technical",0.5,"roof, vertical",Mago Riano,22.0,0.0,1.0,2.0,6c+,1.0,0.0,0.5
6b,18,33342,ranzo,Ranzo,33342,1,0,0,0,0,0,0,0,1,0,settore-alto,isa-di-ghisa,0.2732732732732733,athletic,0.438,overhang,Isa di ghisa,19.0,0.0,1.0,2.0,6b+,1.0,0.0,0.5
7a,23,33343,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,calypso,0.5,"athletic, technical",0.5,"roof, vertical",Calypso,23.0,0.0,0.0,2.0,7a,0.0,0.0,0.0
6a+,17,33344,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,people-walk,0.5,"athletic, technical",0.5,"roof, vertical",People Walk,17.0,0.0,0.0,2.0,6a+,0.0,0.0,0.0
7b,25,33345,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,no-name,0.5,"athletic, technical",0.5,"roof, vertical",N.N.,25.0,0.0,0.0,2.0,7b,0.0,0.0,0.0
6c+,22,33346,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,stame-a-um,0.5,"athletic, technical",0.5,"roof, vertical",Stame a um,22.0,0.0,0.0,2.0,6c+,0.0,0.0,0.0
7a+,24,33347,ranzo,Ranzo,33347,0,0,1,1,0,1,1,0,0,0,settore-nuovo,un-posto-al-sole,0.3333333333333333,"crimpy, cruxy, technical",1.0,vertical,Un Posto al Sole,24.0,0.0,0.0,2.0,7a+,0.0,0.0,0.0
7c,27,33348,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,la-massa-critica,0.5,"athletic, technical",0.5,"roof, vertical","La massa, critica",27.0,0.0,0.0,2.0,7c,0.0,0.0,0.0
7c,27,33349,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,via-il-cormorano,0.5,"athletic, technical",0.5,"roof, vertical",Via il Cormorano,27.0,0.0,0.0,2.0,7c,0.0,0.0,0.0
7a,23,33350,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,thor,0.5,"athletic, technical",0.5,"roof, vertical",Thor,23.0,0.0,0.0,1.0,7a,0.0,0.0,0.0
6a,16,33351,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,rosso-piccante,0.5,"athletic, technical",0.5,"roof, vertical",Rosso piccante,16.0,0.0,0.0,1.0,6a,0.0,0.0,0.0
7a+,24,33354,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,tratolla,0.5,"athletic, technical",0.5,"roof, vertical",Tratolla,24.0,0.0,0.0,1.0,7a+,0.0,0.0,0.0
7b+,26,33359,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,c6h12o6,0.5,"athletic, technical",0.5,"roof, vertical",C6H12O6,26.0,0.0,0.0,1.0,7b+,0.0,0.0,0.0
4a,6,33360,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,primi-amori,0.5,"athletic, technical",0.5,"roof, vertical",Primi Amori,6.0,0.0,0.0,1.0,4,0.0,0.0,0.0
6c+,22,33361,ranzo,Ranzo,33347,0,0,1,1,0,1,0,1,0,0,settore-nuovo,paperino,0.3333333333333333,"crimpy, cruxy, technical",0.667,slab,Paperino,22.0,0.0,0.0,3.0,6c+,0.0,0.0,0.0
8a,29,33362,ranzo,Ranzo,33347,0,0,1,1,0,1,0,1,0,0,settore-nuovo,manifesto,0.3333333333333333,"crimpy, cruxy, technical",0.667,slab,Manifesto,29.0,1.0,1.0,3.0,8a,0.0,0.3333333333333333,0.3333333333333333
7c+,28,33363,ranzo,Ranzo,33347,0,0,1,1,0,1,0,1,0,0,settore-nuovo,mucca-e-pollo,0.3333333333333333,"crimpy, cruxy, technical",0.667,slab,Mucca e Pollo,27.0,1.0,0.0,3.0,7c,-1.0,0.3333333333333333,0.0
7a+,24,33364,ranzo,Ranzo,33364,0,1,0,1,0,0,0,0,1,0,patchanka,isolitudine,0.5,"endurance, cruxy",0.438,overhang,Isolitudine,24.0,0.0,0.0,3.0,7a+,0.0,0.0,0.0
6c,21,33365,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,sensibile-alle-donne,0.5,"athletic, technical",0.5,"roof, vertical",Sensibile alle donne,21.0,0.0,0.0,2.0,6c,0.0,0.0,0.0
6b+,19,33366,ranzo,Ranzo,33322,1,0,0,0,0,1,0,0,0,1,unknown-sector,karahockey,0.5,"athletic, technical",1.0,roof,Karahockey,19.0,0.0,0.0,2.0,6b+,0.0,0.0,0.0
7a,23,33367,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,thorn,0.5,"athletic, technical",0.5,"roof, vertical",Thorn,23.0,0.0,0.0,2.0,7a,0.0,0.0,0.0
5c,14,33374,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,heidi,0.5,"athletic, technical",0.5,"roof, vertical",Heidi,14.0,0.0,0.0,2.0,5c,0.0,0.0,0.0
8a,29,33375,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,senza-respiro,0.5,"athletic, technical",0.5,"roof, vertical",Senza Respiro,28.0,1.0,0.0,2.0,7c+,-1.0,0.5,0.0
6c+,22,33376,ranzo,Ranzo,33322,1,0,0,0,0,0,1,0,0,1,unknown-sector,strapazzami,1.0,athletic,0.5,"roof, vertical",Strapazzami,22.0,0.0,0.0,2.0,6c+,0.0,0.0,0.0
6c,21,33377,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,sensibile-alle,0.5,"athletic, technical",0.5,"roof, vertical",Sensibile alle ...,21.0,0.0,0.0,2.0,6c,0.0,0.0,0.0
6c+,22,33378,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,strame-a-um,0.5,"athletic, technical",0.5,"roof, vertical",Strame a um ...,23.0,0.0,1.0,2.0,7a,1.0,0.0,0.5
6a,16,33379,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,the-unforgettable,0.5,"athletic, technical",0.5,"roof, vertical",The unforgettable,16.0,0.0,0.0,2.0,6a,0.0,0.0,0.0
7c,27,33380,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,ybco,0.5,"athletic, technical",0.5,"roof, vertical",YBCO,27.0,0.0,0.0,2.0,7c,0.0,0.0,0.0
7b+,26,33381,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,la-gara-ext,0.5,"athletic, technical",0.5,"roof, vertical",La Gara - Ext.,26.0,0.0,0.0,5.0,7b+,0.0,0.0,0.0
8a,29,33382,ranzo,Ranzo,33331,0,0,0,1,0,1,1,0,1,0,sektor-e-la-pontera-f-islam,dogmatica,0.2497502497502498,"cruxy, technical",0.5,"overhang, vertical",Dogmatica,28.0,2.0,0.0,4.0,7c+,-1.0,0.5,0.0
6a,16,33383,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,blue-eyes,0.5,"athletic, technical",0.5,"roof, vertical",Blue eyes,16.0,0.0,0.0,4.0,6a,0.0,0.0,0.0
7b+,26,33384,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,la-trottolana,0.5,"athletic, technical",0.5,"roof, vertical",La Trottolana,26.0,0.0,0.0,4.0,7b+,0.0,0.0,0.0
5c,14,33385,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,schatzele,0.5,"athletic, technical",0.5,"roof, vertical",Schatzele,14.0,0.0,0.0,4.0,5c,0.0,0.0,0.0
5c,14,33386,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,schattzele,0.5,"athletic, technical",0.5,"roof, vertical",Schattzele,14.0,0.0,0.0,4.0,5c,0.0,0.0,0.0
6a,16,33387,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,ciopa-ciopeta,0.5,"athletic, technical",0.5,"roof, vertical",Ciopa ciopeta,16.0,0.0,0.0,4.0,6a,0.0,0.0,0.0
6a,16,33388,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,la-petite,0.5,"athletic, technical",0.5,"roof, vertical",La Petite,16.0,0.0,0.0,4.0,6a,0.0,0.0,0.0
7c+,28,33389,ranzo,Ranzo,33321,1,0,0,0,0,0,0,0,1,0,sektor-b-la-fontana-c-coel-del-negher,cindy,0.2732732732732733,athletic,0.438,overhang,Cindy,28.0,0.0,1.0,4.0,7c+,0.0,0.0,0.25
7a+,24,33390,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,unknown-route,0.5,"athletic, technical",0.5,"roof, vertical",N.N.,24.0,0.0,1.0,4.0,7a+,0.0,0.0,0.25
7b,25,33391,ranzo,Ranzo,33364,0,1,0,1,0,0,0,0,1,0,patchanka,radio-sodomiti,0.5,"endurance, cruxy",0.438,overhang,Radio Sodomiti,25.0,0.0,0.0,4.0,7b,0.0,0.0,0.0
8a,29,33392,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,black-mamba,0.5,"athletic, technical",0.5,"roof, vertical",Black Mamba,29.0,0.0,0.0,4.0,8a,0.0,0.0,0.0
6c,21,33393,ranzo,Ranzo,33322,0,0,0,0,0,1,1,0,0,0,unknown-sector,matilde-eleven,1.0,technical,1.0,vertical,Matilde Eleven,21.0,0.0,0.0,4.0,6c,0.0,0.0,0.0
7b+,26,33394,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,sinfonia-dinfinito,0.5,"athletic, technical",0.5,"roof, vertical",Sinfonia d'infinito,26.0,0.0,0.0,3.0,7b+,0.0,0.0,0.0
6a,16,33395,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,ice-cream,0.5,"athletic, technical",0.5,"roof, vertical",Ice cream,16.0,0.0,0.0,3.0,6a,0.0,0.0,0.0
6a+,17,33396,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,lava-lava-gina,0.5,"athletic, technical",0.5,"roof, vertical",Lava lava Gina,18.0,0.0,1.0,3.0,6b,1.0,0.0,0.3333333333333333
6b+,19,33397,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,befana,0.5,"athletic, technical",0.5,"roof, vertical",befana,19.0,0.0,0.0,3.0,6b+,0.0,0.0,0.0
6b+,19,33400,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,tieni-duro,0.5,"athletic, technical",0.5,"roof, vertical",Tieni Duro,19.0,0.0,0.0,3.0,6b+,0.0,0.0,0.0
7a,23,33401,ranzo,Ranzo,33331,0,0,1,0,0,1,1,0,0,0,sektor-e-la-pontera-f-islam,no-angel,0.5,"crimpy, technical",1.0,vertical,No Angel,23.0,0.0,1.0,32.0,7a,0.0,0.0,0.03125
7a+,24,33402,ranzo,Ranzo,33331,1,0,0,0,0,0,0,0,1,0,sektor-e-la-pontera-f-islam,linea-blu,1.0,athletic,1.0,overhang,Linea Blu,24.0,5.0,0.0,29.0,7a+,0.0,0.1724137931034483,0.0
7c,27,33403,ranzo,Ranzo,33331,0,1,0,0,0,0,0,0,1,0,sektor-e-la-pontera-f-islam,jihad,0.3326673326673327,endurance,0.75,overhang,Jihad,27.0,2.0,1.0,16.0,7c,0.0,0.125,0.0625
7a+,24,33404,ranzo,Ranzo,33331,0,0,0,0,0,1,1,0,0,0,sektor-e-la-pontera-f-islam,tsunami,1.0,technical,1.0,vertical,Tsunami,24.0,1.0,1.0,13.0,7a+,0.0,0.07692307692307693,0.07692307692307693
6c+,22,33405,ranzo,Ranzo,33331,0,0,0,1,0,0,1,0,1,0,sektor-e-la-pontera-f-islam,vento-del-nord,1.0,cruxy,0.5,"overhang, vertical",Vento del Nord,22.0,0.0,1.0,10.0,6c+,0.0,0.0,0.1
7a+,24,33406,ranzo,Ranzo,33331,0,0,0,1,0,0,1,0,1,0,sektor-e-la-pontera-f-islam,vergine-stolto,1.0,cruxy,0.5,"overhang, vertical",Vergine Stolto,24.0,1.0,2.0,10.0,7a+,0.0,0.1,0.2
7b+,26,33407,ranzo,Ranzo,33331,0,0,0,1,0,1,1,0,1,0,sektor-e-la-pontera-f-islam,nivis,0.2497502497502498,"cruxy, technical",0.5,"overhang, vertical",Nivis,26.0,0.0,0.0,10.0,7b+,0.0,0.0,0.0
8a+,30,33408,ranzo,Ranzo,33331,0,0,0,1,0,1,1,0,1,0,sektor-e-la-pontera-f-islam,ali-agca,0.2497502497502498,"cruxy, technical",0.5,"overhang, vertical",Ali Agca,30.0,1.0,1.0,10.0,8a+,0.0,0.1,0.1
6a,16,33409,ranzo,Ranzo,33322,1,0,0,0,0,1,1,0,0,1,unknown-sector,big-gym,0.5,"athletic, technical",0.5,"roof, vertical",Big gym,16.0,0.0,0.0,9.0,6a,0.0,0.0,0.0
7a,23,33410,ranzo,Ranzo,33364,0,1,0,0,0,0,0,0,1,0,patchanka,meta-oscura,1.0,endurance,0.438,overhang,Meta Oscura,24.0,0.0,2.0,9.0,7a+,1.0,0.0,0.2222222222222222
6c,21,33411,ranzo,Ranzo,33326,1,0,0,0,0,0,0,0,1,0,sektor-d-la-playa,la-gara,0.2732732732732733,athletic,0.438,overhang,La Gara,21.0,0.0,1.0,7.0,6c,0.0,0.0,0.14285714285714285
8a,29,33412,ranzo,Ranzo,33326,1,0,0,0,0,0,0,0,1,0,sektor-d-la-playa,ciccio,0.2732732732732733,athletic,0.438,overhang,Ciccio,28.0,2.0,0.0,6.0,7c+,-1.0,0.3333333333333333,0.0
8a,29,33413,ranzo,Ranzo,33321,1,0,0,0,0,0,0,0,1,0,sektor-b-la-fontana-c-coel-del-negher,dolce-miseria,0.2732732732732733,athletic,0.438,overhang,Dolce Miseria,28.0,2.0,0.0,6.0,7c+,-1.0,0.3333333333333333,0.0
