difficulty,gradeIndex,route_id,cragSlug,cragName,sector_id,athletic,endurance,crimpy,cruxy,sloper,technical,vertical,slab,overhang,roof,sectorSlug,zlaggableSlug,max_style,style,max_steepness,steepness
6a,16,11563,nago,Nago,11344,0,1,0,0,0,0,1,0,0,0,e-centrale-spleen,good-bye-stranger,0.5,endurance,0.75,vertical
6b,18,11564,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,chiedi-a-beppo,0.5,technical,0.6,vertical
6c+,22,11565,nago,Nago,11344,0,0,0,0,0,1,0,1,0,0,e-centrale-spleen,gandalf-e508c,1.0,technical,0.833,slab
6a,16,11566,nago,Nago,11344,0,1,0,0,0,0,1,0,0,0,e-centrale-spleen,gerico,0.35600000000000004,endurance,1.0,vertical
6b,18,11567,nago,Nago,11344,0,1,1,0,0,1,0,1,0,0,e-centrale-spleen,esodo,0.3333333333333333,"endurance, crimpy, technical",0.75,slab
6c+,22,11568,nago,Nago,11416,0,1,0,0,0,0,1,0,0,0,a-settore-basso,il-panettiere,0.375,endurance,1.0,vertical
6a,16,11569,nago,Nago,11416,0,0,0,0,0,1,0,0,1,1,a-settore-basso,vogue,0.28300000000000003,technical,0.5,"overhang, roof"
6a+,17,11570,nago,Nago,11342,0,0,0,0,0,1,1,0,0,0,d-la-mandria,lillila,1.0,technical,1.0,vertical
6b,18,11571,nago,Nago,11423,0,0,0,1,0,0,0,0,1,0,f-spleen,aquilante,1.0,cruxy,0.6,overhang
6a+,17,11572,nago,Nago,11416,0,0,0,0,0,1,1,1,1,0,a-settore-basso,ramba,1.0,technical,0.3333333333333333,"overhang, slab, vertical"
5c,14,11573,nago,Nago,11416,0,1,0,0,0,0,1,0,0,0,a-settore-basso,giochi-dombra,1.0,endurance,1.0,vertical
5c,14,11574,nago,Nago,11416,0,0,0,0,0,1,1,1,0,0,a-settore-basso,take-it-easy,0.28300000000000003,technical,0.5,"slab, vertical"
5b,12,11575,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,storch,0.327,technical,0.649,vertical
7b+,26,11576,nago,Nago,11344,0,1,0,0,0,0,1,0,0,0,e-centrale-spleen,lucacappiotti,0.35600000000000004,endurance,0.5820000000000001,vertical
5a,11,11577,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,6-in-topo,0.327,technical,0.649,vertical
5c,14,11578,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,little-crag,0.327,technical,0.649,vertical
5b,12,11579,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,4-in-topo,0.327,technical,0.649,vertical
4a,6,11580,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,kuki,0.327,technical,0.649,vertical
7a+,24,11581,nago,Nago,11344,0,1,0,0,0,0,1,0,0,0,e-centrale-spleen,torpedo,0.35600000000000004,endurance,0.5820000000000001,vertical
6b+,19,11582,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,renatto-butta-la-pasta,0.327,technical,0.649,vertical
5c,14,11583,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,dont-know-name-1050e-verrev,0.327,technical,0.649,vertical
7a,23,11584,nago,Nago,11352,0,0,1,0,0,0,1,0,1,0,c-bucking-broncos,letica-del-criceto,0.556,crimpy,0.5,"overhang, vertical"
5c,14,11585,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,n-n-2,0.327,technical,0.649,vertical
7a,23,11586,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,boh,0.327,technical,0.649,vertical
5c,14,11587,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,troppo-buoni,0.327,technical,0.649,vertical
6c,21,11588,nago,Nago,11343,0,0,1,0,0,0,0,1,0,0,unknown-sector-3754c,ciaccona,1.0,crimpy,1.0,slab
5c,14,11589,nago,Nago,11589,0,0,0,0,0,1,0,1,0,0,madagascar,alex,1.0,technical,1.0,slab
7b+,26,11590,nago,Nago,11358,0,0,1,1,0,0,0,0,1,0,b-mangusta,n-n,0.2832832832832833,"crimpy, cruxy",0.6409999999999999,overhang
5c,14,11591,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,n-n-oc0pg,0.28300000000000003,technical,0.5790000000000001,vertical
7a,23,11592,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,quaranteniamoci,0.327,technical,0.649,vertical
7b+,26,11593,nago,Nago,11358,0,0,1,1,0,0,1,0,0,0,b-mangusta,dino-snorksauro,0.5,"crimpy, cruxy",1.0,vertical
5c,14,11594,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,piccola-chimera,0.327,technical,0.649,vertical
7b+,26,11597,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,nago,0.327,technical,0.649,vertical
6a+,17,11598,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,daffy-daffy,0.327,technical,0.649,vertical
5b,12,11599,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,nago-20,0.327,technical,0.649,vertical
4a,6,11600,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,naamloos,0.327,technical,0.649,vertical
5c,14,11610,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,night-and-fly,0.327,technical,0.649,vertical
8a+,30,11611,nago,Nago,11343,0,0,1,0,0,0,1,0,0,0,unknown-sector-3754c,a-sinistra-di-nicola,1.0,crimpy,1.0,vertical
7c,27,11612,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,macbeth,0.327,technical,0.649,vertical
6a,16,11613,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,dog-fish,0.327,technical,0.649,vertical
8c+,34,11614,nago,Nago,11358,0,0,1,1,0,0,0,0,1,0,b-mangusta,god-hates-us-all,0.2832832832832833,"crimpy, cruxy",0.6409999999999999,overhang
5a,11,11615,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,ohne-namen-nr-12,0.327,technical,0.649,vertical
6b,18,11616,nago,Nago,11616,0,0,1,0,0,0,1,0,0,0,settore-a,unknown-route,0.2612612612612613,crimpy,0.5624375624375625,vertical
7a+,24,11617,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,red-point,0.327,technical,0.649,vertical
5c,14,11618,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,cesira,0.327,technical,0.649,vertical
5c,14,11619,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,n-n,0.327,technical,0.649,vertical
6a+,17,11620,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,n-n-1,0.327,technical,0.649,vertical
6a,16,11623,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,giordano,0.327,technical,0.649,vertical
5b,12,11625,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,campi-elisi,0.327,technical,0.649,vertical
5a,11,11626,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,bez-nazwy-1,0.327,technical,0.649,vertical
7a+,24,11627,nago,Nago,11627,0,0,1,0,0,0,1,0,0,0,mangusta,unknown-route,0.2612612612612613,crimpy,0.5624375624375625,vertical
7b+,26,11628,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,n-n,0.28300000000000003,technical,0.5790000000000001,vertical
7a+,24,11629,nago,Nago,11343,0,1,1,0,0,0,1,0,0,0,unknown-sector-3754c,unknown,0.5,"endurance, crimpy",1.0,vertical
5c,14,11630,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,peter,0.327,technical,0.649,vertical
5a,11,11635,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,cobras,0.28300000000000003,technical,0.5790000000000001,vertical
8c+,34,11636,nago,Nago,11352,0,0,1,0,0,0,1,0,1,0,c-bucking-broncos,sid-lives,1.0,crimpy,0.5,"overhang, vertical"
7c+,28,11637,nago,Nago,11358,0,0,1,0,0,0,1,0,0,0,b-mangusta,via-nicola,0.6663336663336663,crimpy,1.0,vertical
6c,21,11638,nago,Nago,11343,0,0,1,0,0,0,1,0,0,0,unknown-sector-3754c,no-name,1.0,crimpy,0.649,vertical
6b+,19,11639,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,mr-nielson,0.327,technical,0.649,vertical
6b,18,11640,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,parampampoli,0.327,technical,0.649,vertical
7c,27,11641,nago,Nago,11358,1,0,0,1,0,0,1,0,1,1,b-mangusta,flash,0.5,"athletic, cruxy",0.3333333333333333,"overhang, roof, vertical"
5a,11,11642,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,cibele,0.28300000000000003,technical,0.5790000000000001,vertical
5b,12,11643,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,virgi,0.28300000000000003,technical,0.5790000000000001,vertical
8a,29,11644,nago,Nago,11358,0,1,1,0,0,0,1,0,0,0,b-mangusta,moustache-corner-direct,0.5,"endurance, crimpy",1.0,vertical
7b+,26,11645,nago,Nago,11343,0,1,0,0,0,1,1,0,0,0,unknown-sector-3754c,pescatori-da-falesia,0.333,"endurance, technical",1.0,vertical
6a,16,11646,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,melman,1.0,technical,1.0,vertical
5b,12,11647,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,nago-9,0.327,technical,0.649,vertical
7a,23,11648,nago,Nago,11359,0,0,1,0,0,0,1,0,0,0,h-i-ciclopi,albatros,0.318,crimpy,0.6920000000000001,vertical
7b+,26,11649,nago,Nago,11342,0,1,0,0,0,0,1,0,0,0,d-la-mandria,supermario,0.3,endurance,0.7772227772227771,vertical
7b+,26,11650,nago,Nago,11344,0,1,0,0,0,0,1,0,0,0,e-centrale-spleen,dago,0.35600000000000004,endurance,0.5820000000000001,vertical
8b+,32,11651,nago,Nago,11358,1,0,1,0,0,0,0,0,1,0,b-mangusta,great-southern-trendkill,0.5,"athletic, crimpy",1.0,overhang
6a,16,11652,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,nago-11,0.327,technical,0.649,vertical
7c,27,11653,nago,Nago,11344,0,1,0,0,0,0,1,0,0,0,e-centrale-spleen,asdo-da-melch,0.35600000000000004,endurance,0.5820000000000001,vertical
7b,25,11655,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,nutella,0.421,technical,0.9,vertical
7a+,24,11656,nago,Nago,11358,0,0,1,0,0,0,1,0,0,0,b-mangusta,barney,0.429,crimpy,1.0,vertical
4a,6,11657,nago,Nago,11359,0,0,1,0,0,0,0,1,0,0,h-i-ciclopi,marino-il-malandrino,0.318,crimpy,1.0,slab
8b+,32,11658,nago,Nago,11358,0,0,0,1,0,0,0,0,1,0,b-mangusta,ghost-rider,1.0,cruxy,1.0,overhang
6b+,19,11659,nago,Nago,11344,0,1,0,0,0,0,0,1,0,0,e-centrale-spleen,astuzio,0.35600000000000004,endurance,1.0,slab
4a,6,11660,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,unni,0.327,technical,0.649,vertical
6b,18,11661,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,n-n-49f98,0.327,technical,0.649,vertical
6b,18,11662,nago,Nago,11343,1,0,0,0,0,0,0,0,1,0,unknown-sector-3754c,annika,1.0,athletic,1.0,overhang
5c,14,11663,nago,Nago,11342,0,1,0,0,0,0,1,0,0,0,d-la-mandria,asdu,0.3,endurance,0.7772227772227771,vertical
4c,9,11664,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,pota,0.28300000000000003,technical,0.5790000000000001,vertical
7c,27,11665,nago,Nago,11344,0,0,1,0,0,1,1,0,0,0,e-centrale-spleen,gandalf,0.5,"crimpy, technical",0.5820000000000001,vertical
6b,18,11666,nago,Nago,11359,0,0,1,0,0,0,1,0,0,0,h-i-ciclopi,idich,1.0,crimpy,1.0,vertical
6b+,19,11667,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,senza-nome,0.327,technical,0.649,vertical
7a,23,11668,nago,Nago,11344,0,1,0,0,0,0,1,0,0,0,e-centrale-spleen,spleen,0.35600000000000004,endurance,0.5820000000000001,vertical
6c+,22,11669,nago,Nago,11394,0,0,0,0,0,1,0,1,0,0,g-il-tasso,cassio,0.6,technical,0.5,slab
5b,12,11670,nago,Nago,11342,0,0,0,0,0,1,1,0,0,0,d-la-mandria,winkinbongo,1.0,technical,1.0,vertical
8c,33,11671,nago,Nago,11358,0,1,0,0,0,0,0,0,1,0,b-mangusta,mangusta,1.0,endurance,1.0,overhang
6a,16,11672,nago,Nago,11343,1,0,0,0,0,1,0,0,1,0,unknown-sector-3754c,tommy,0.5,"athletic, technical",1.0,overhang
5c,14,11673,nago,Nago,11416,0,0,0,0,0,1,1,0,0,0,a-settore-basso,gino,0.28300000000000003,technical,0.5790000000000001,vertical
6c,21,11674,nago,Nago,11359,0,0,1,0,0,0,1,0,0,0,h-i-ciclopi,das-glassperlenspiegel,0.318,crimpy,0.6920000000000001,vertical
4a,6,11680,nago,Nago,11342,0,1,0,0,0,0,1,0,0,0,d-la-mandria,zuppa-zuppa,0.3,endurance,0.7772227772227771,vertical
6b+,19,11692,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,cato-zulu-d56ny-verrev,0.327,technical,0.649,vertical
7a+,24,11693,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,ape-poker,0.327,technical,0.649,vertical
5c,14,11694,nago,Nago,11343,0,0,0,0,0,1,1,0,0,0,unknown-sector-3754c,nie-znamy-nazwy,0.327,technical,0.649,vertical
6c,21,11878,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11878,0,0,0,1,0,0,0,1,0,0,sektor-c-colosseum,donne-acide,0.5,cruxy,1.0,slab
7b,25,11879,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11879,0,0,0,1,0,0,1,0,1,0,aldila,la-parrocchia-dei-forti,0.5,cruxy,0.3636363636363637,"overhang, vertical"
7b,25,11880,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,for-free,0.5,"endurance, cruxy",1.0,vertical
7a+,24,11881,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,equilibrium,0.5,"endurance, cruxy",1.0,vertical
7b,25,11882,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11879,0,0,0,1,0,0,1,0,1,0,aldila,no-name,0.5,cruxy,0.3636363636363637,"overhang, vertical"
8b,31,11883,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11883,0,0,0,1,0,0,1,0,1,0,anfiteatro,x-files,0.5,cruxy,0.3636363636363637,"overhang, vertical"
7a,23,11884,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,0,0,1,0,0,1,0,0,0,vibrazioni,ce-chi-dice-no,0.4,cruxy,0.4285714285714286,vertical
7a,23,11885,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,0,0,1,0,0,1,0,0,0,vibrazioni,tn-roma,0.4,cruxy,0.4285714285714286,vertical
6b+,19,11886,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,i-suoni-delle-sodomiti,0.5,"endurance, cruxy",1.0,vertical
6a+,17,11887,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11887,0,0,0,1,0,0,1,0,1,0,sektor-i-estrema-sinistra,n-n,0.5,cruxy,0.3636363636363637,"overhang, vertical"
6c+,22,11888,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,whirpool-30-milioni-per-400,0.5,"endurance, cruxy",1.0,vertical
6c+,22,11889,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,0,0,1,0,0,1,0,0,0,vibrazioni,luogo-comune,0.4,cruxy,0.4285714285714286,vertical
7b,25,11890,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,soul-train,0.5,"endurance, cruxy",1.0,vertical
7a,23,11891,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11891,0,0,0,1,0,0,0,0,1,0,colosseum,3fois,0.5,cruxy,1.0,overhang
7a,23,11892,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,la-scala-del-sesso,0.5,"endurance, cruxy",1.0,vertical
7a,23,11893,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,1,0,0,0,0,1,0,0,0,vibrazioni,maieutica,1.0,endurance,1.0,vertical
6a,16,11894,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11878,0,0,0,1,0,0,0,1,0,0,sektor-c-colosseum,jumar,0.5,cruxy,1.0,slab
5c,14,11895,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11878,0,0,0,1,0,0,0,1,0,0,sektor-c-colosseum,be-social,0.5,cruxy,1.0,slab
7c+,28,11896,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,0,0,1,0,0,1,0,0,0,vibrazioni,high-vibrations,0.4,cruxy,0.4285714285714286,vertical
6c+,22,11897,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,0,1,1,0,0,0,0,1,0,vibrazioni,egosistema,0.5,"crimpy, cruxy",0.5,overhang
7c,27,11898,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11898,0,0,0,1,0,0,1,0,1,0,unknown-sector-06c5e,hig-vibration,0.5,cruxy,0.3636363636363637,"overhang, vertical"
7c,27,11899,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,fly-brother-fly,0.5,"endurance, cruxy",1.0,vertical
6c+,22,11900,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11878,0,0,0,1,0,0,0,1,0,0,sektor-c-colosseum,caio-dario,0.5,cruxy,1.0,slab
7b+,26,11901,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11901,0,0,0,1,0,0,0,0,1,0,sektor-g-anfiteatro,segnali-dal-futuro,1.0,cruxy,1.0,overhang
7a,23,11902,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,0,0,1,0,1,1,1,0,0,vibrazioni,comfort-zone,0.5,"cruxy, technical",0.5,"slab, vertical"
6b,18,11903,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11884,0,0,0,1,0,0,1,0,0,0,vibrazioni,unknown-pleasure,0.4,cruxy,0.4285714285714286,vertical
7a,23,11904,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11898,0,0,0,1,0,0,1,0,1,0,unknown-sector-06c5e,tnroma,0.5,cruxy,0.3636363636363637,"overhang, vertical"
7a+,24,11905,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11905,0,0,0,1,0,0,1,0,1,0,buconi,la-purga,0.5,cruxy,0.3636363636363637,"overhang, vertical"
6c,21,11906,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11878,0,0,0,1,0,0,0,1,0,0,sektor-c-colosseum,er-fra,0.5,cruxy,1.0,slab
8a+,30,11908,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11880,0,1,0,1,0,0,1,0,0,0,poggiolo-inquinato,aspettando-lafrica,0.5,"endurance, cruxy",1.0,vertical
6a,16,11909,forti-di-civezzano-4c77d-verrev,Forti di Civezzano,11878,0,0,0,1,0,0,0,1,0,0,sektor-c-colosseum,ricordi-svariopinti,0.5,cruxy,1.0,slab
6b,18,12051,zengio-del-far-noter-85bcf-verrev,Zengio del Far Noter,12051,0,0,0,0,0,0,0,0,0,0,zengio-del-far-noter,oro-e-argento,0.0, ,0.0, 
6c+,22,12052,zengio-del-far-noter-85bcf-verrev,Zengio del Far Noter,12051,0,0,0,0,0,0,0,0,0,0,zengio-del-far-noter,la-grotta,0.0, ,0.0, 
6c+,22,12074,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,casca-la-terra,0.3,crimpy,0.667,vertical
5b,12,12075,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,supertobia,0.2417582417582418,athletic,0.6663336663336663,overhang
8a+,30,12076,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,angeli-e-demoni,0.3,crimpy,0.667,vertical
7b,25,12077,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,fidamzati-neri,0.3,crimpy,0.667,vertical
6c,21,12078,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,iper-tobia,0.2417582417582418,athletic,0.6663336663336663,overhang
6c,21,12079,corte,Corte,12079,1,1,0,0,0,0,0,0,1,0,grottino,can-da-cascette,0.232,"athletic, endurance",0.613,overhang
6c+,22,12080,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,lo-sciamano-magico,0.3,crimpy,0.667,vertical
6c+,22,12081,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,gallina-bianca,0.2417582417582418,athletic,0.6663336663336663,overhang
6b,18,12082,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,odissea-trasversale,0.2417582417582418,athletic,0.6663336663336663,overhang
6b+,19,12083,corte,Corte,12079,1,1,0,0,0,0,0,0,1,0,grottino,meglio-tardi-che-mai,0.232,"athletic, endurance",0.613,overhang
7c+,28,12084,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,entropia,0.3,crimpy,0.667,vertical
5a,11,12085,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,luomo-che-sussurava-alla-roccia,0.3,crimpy,0.667,vertical
5b,12,12086,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,gioca-a-pinacola,0.3,crimpy,0.667,vertical
7b+,26,12087,corte,Corte,12087,1,1,0,0,0,0,0,0,1,0,salto-della-strega,il-mistero-del-principe,0.5,"athletic, endurance",1.0,overhang
7a,23,12088,corte,Corte,12088,0,1,0,0,0,1,0,0,1,0,larco,cinquanta,0.2857142857142857,"endurance, technical",0.667,overhang
8a,29,12089,corte,Corte,12075,0,0,1,1,0,0,1,0,0,0,principale,i-fidanzati,0.5,"crimpy, cruxy",1.0,vertical
6b+,19,12090,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,le-performance-di-bell,0.2417582417582418,athletic,0.6663336663336663,overhang
7b+,26,12091,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,il-mago-dellintercity,0.3,crimpy,0.667,vertical
7a+,24,12092,corte,Corte,12079,1,1,0,0,0,0,0,0,1,0,grottino,in-ca-da-ratapena,0.232,"athletic, endurance",0.613,overhang
5b,12,12093,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,pascal,0.2417582417582418,athletic,0.6663336663336663,overhang
5c,14,12094,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,fred,0.2417582417582418,athletic,0.6663336663336663,overhang
7b+,26,12095,corte,Corte,12074,0,1,1,0,0,1,1,0,0,0,arco,il-mago-del-treno,0.3333333333333333,"endurance, crimpy, technical",1.0,vertical
7c,27,12096,corte,Corte,12087,1,1,0,0,0,0,0,0,1,0,salto-della-strega,petit-diable,0.5,"athletic, endurance",1.0,overhang
7b+,26,12097,corte,Corte,12075,0,0,1,1,0,0,1,0,0,0,principale,i-fidanzati-neri,0.5,"crimpy, cruxy",1.0,vertical
7b+,26,12098,corte,Corte,12075,0,0,0,1,0,0,0,0,1,0,principale,man-che-trema,0.3326673326673327,cruxy,0.667,overhang
7c+,28,12099,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,no-name,0.3,crimpy,0.667,vertical
7b+,26,12100,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,terra-brigasca,0.3,crimpy,0.667,vertical
6b,18,12101,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,odissea-transversale,0.3,crimpy,0.667,vertical
5a,11,12103,corte,Corte,12087,1,1,0,0,0,0,0,0,1,0,salto-della-strega,luomo-che-sussurrava-alla-roccia,0.41658341658341663,"athletic, endurance",0.625,overhang
6c,21,12104,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,erba-fontana,0.3,crimpy,0.667,vertical
6b,18,12108,corte,Corte,12088,0,1,0,0,0,1,0,0,1,0,larco,sex-de-fer,0.2857142857142857,"endurance, technical",0.667,overhang
7c,27,12109,corte,Corte,12088,0,1,0,0,0,1,0,0,1,0,larco,magia-nera,0.5,"endurance, technical",1.0,overhang
7a,23,12110,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,aspettando-gaia,0.2417582417582418,athletic,0.6663336663336663,overhang
6c,21,12111,corte,Corte,12079,1,1,0,0,0,0,0,0,1,0,grottino,braciola,0.232,"athletic, endurance",0.613,overhang
7b+,26,12112,corte,Corte,12074,1,0,1,1,0,0,0,0,1,0,arco,eudemonologia,0.3333333333333333,"athletic, crimpy, cruxy",1.0,overhang
6b,18,12113,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,tabula-rasa,0.2417582417582418,athletic,0.6663336663336663,overhang
7a+,24,12114,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,gin-tonic,1.0,athletic,1.0,overhang
6b+,19,12115,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,pietra-tonante,0.3,crimpy,0.667,vertical
7a+,24,12116,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,dammi-la-pozione-7dcf4-verrev,0.3,crimpy,0.667,vertical
5a,11,12117,corte,Corte,12087,1,1,0,0,0,0,0,0,1,0,salto-della-strega,il-signore-dei-tranelli,0.41658341658341663,"athletic, endurance",0.625,overhang
7a,23,12122,corte,Corte,12074,0,0,1,0,0,0,1,0,0,0,arco,colpo-della-strega,0.3,crimpy,0.667,vertical
7b+,26,12123,corte,Corte,12075,0,0,1,1,0,1,1,0,0,0,principale,giraci-dentro,0.3333333333333333,"crimpy, cruxy, technical",1.0,vertical
6c,21,12124,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,cuba-libre,0.2417582417582418,athletic,0.6663336663336663,overhang
5c,14,12125,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,wilma,0.2417582417582418,athletic,0.6663336663336663,overhang
5c,14,12126,corte,Corte,12087,1,1,0,0,0,0,0,0,1,0,salto-della-strega,homo-optimista,0.41658341658341663,"athletic, endurance",0.625,overhang
6c,21,12127,corte,Corte,12075,1,0,0,0,0,0,0,0,1,0,principale,la-pinna-di-irene,0.2417582417582418,athletic,0.6663336663336663,overhang
6b,18,12128,corte,Corte,12088,0,1,0,0,0,1,0,0,1,0,larco,linea-gotica,0.2857142857142857,"endurance, technical",0.667,overhang
7a,23,12129,corte,Corte,12079,1,1,0,0,0,0,0,0,1,0,grottino,floribunda,0.232,"athletic, endurance",0.613,overhang
